"2024-12-31 16:09:10.997934";"['person' 'bird']"
"2024-12-31 16:09:11.030033";"['person' 'bird']"
"2024-12-31 16:09:11.066796";"['person' 'bird']"
"2024-12-31 16:09:11.097192";"['person' 'bird']"
"2024-12-31 16:09:11.128112";"['person' 'bird']"
"2024-12-31 16:09:11.162865";"['person' 'bird']"
"2024-12-31 16:09:11.194544";"['person' 'bird']"
"2024-12-31 16:09:11.227202";"['person' 'bird']"
"2024-12-31 16:09:11.264786";"['person' 'bird']"
"2024-12-31 16:09:11.296155";"['person' 'bird']"
"2024-12-31 16:09:11.326294";"['person' 'bird']"
"2024-12-31 16:09:11.363093";"['person' 'bird']"
"2024-12-31 16:09:11.394358";"['person' 'bird']"
"2024-12-31 16:09:11.427507";"['person' 'bird']"
"2024-12-31 16:09:11.464989";"['person' 'bird']"
"2024-12-31 16:09:11.495827";"['person' 'bird']"
"2024-12-31 16:09:11.527754";"['person' 'bird']"
"2024-12-31 16:09:11.564037";"['person' 'bird']"
"2024-12-31 16:09:11.595159";"['person' 'bird']"
"2024-12-31 16:09:11.626361";"['person' 'bird']"
"2024-12-31 16:09:11.663924";"['person' 'bird']"
"2024-12-31 16:09:11.695663";"['person' 'bird']"
"2024-12-31 16:09:11.728097";"['person' 'bird']"
"2024-12-31 16:09:11.769379";"['person' 'bird']"
"2024-12-31 16:09:11.797202";"['person' 'bird']"
"2024-12-31 16:09:11.827195";"['person' 'bird']"
"2024-12-31 16:09:11.862456";"['person' 'bird']"
"2024-12-31 16:09:11.895649";"['person' 'bird']"
"2024-12-31 16:09:11.926850";"['person' 'bird']"
"2024-12-31 16:09:11.964206";"['person' 'bird']"
"2024-12-31 16:09:11.996647";"['person' 'bird']"
"2024-12-31 16:09:12.029215";"['person' 'bird']"
"2024-12-31 16:09:12.065184";"['person' 'bird']"
"2024-12-31 16:09:12.094591";"['person' 'bird']"
"2024-12-31 16:09:12.126769";"['person' 'bird']"
"2024-12-31 16:09:12.162449";"['person' 'bird']"
"2024-12-31 16:09:12.196626";"['person' 'bird']"
"2024-12-31 16:09:12.228265";"['person' 'bird']"
"2024-12-31 16:09:12.264510";"['person' 'bird']"
"2024-12-31 16:09:12.295444";"['person' 'bird']"
"2024-12-31 16:09:12.328183";"['person' 'bird']"
"2024-12-31 16:09:12.363719";"['person' 'bird']"
"2024-12-31 16:09:12.394189";"['person' 'bird']"
"2024-12-31 16:09:12.428667";"['person' 'bird']"
"2024-12-31 16:09:12.464427";"['person' 'bird']"
"2024-12-31 16:09:12.496225";"['person' 'bird']"
"2024-12-31 16:09:12.528023";"['person' 'bird']"
"2024-12-31 16:09:12.564530";"['person' 'bird']"
"2024-12-31 16:09:12.596448";"['person' 'bird']"
"2024-12-31 16:09:12.627655";"['person' 'bird']"
"2024-12-31 16:09:12.667587";"['person' 'bird']"
"2024-12-31 16:09:12.697562";"['person' 'bird']"
"2024-12-31 16:09:12.726880";"['person' 'bird']"
"2024-12-31 16:09:12.766258";"['person' 'bird']"
"2024-12-31 16:09:12.797961";"['person' 'bird']"
"2024-12-31 16:09:12.830494";"['person' 'bird']"
"2024-12-31 16:09:12.865291";"['person' 'bird']"
"2024-12-31 16:09:12.900607";"['person' 'bird']"
"2024-12-31 16:09:12.934249";"['person' 'bird' 'toilet']"
"2024-12-31 16:09:12.965091";"['person' 'bird' 'toilet']"
"2024-12-31 16:09:12.997336";"['person' 'bird']"
"2024-12-31 16:09:13.028687";"['person' 'bird']"
"2024-12-31 16:09:13.064791";"['person' 'bird']"
"2024-12-31 16:09:13.097315";"['person' 'bird']"
"2024-12-31 16:09:13.128933";"['person' 'bird']"
"2024-12-31 16:09:13.166045";"['person' 'bird']"
"2024-12-31 16:09:13.200692";"['person' 'bird']"
"2024-12-31 16:09:13.228647";"['person' 'bird']"
"2024-12-31 16:09:13.264522";"['person' 'bird']"
"2024-12-31 16:09:13.298039";"['person' 'bird']"
"2024-12-31 16:09:13.329034";"['person' 'bird']"
"2024-12-31 16:09:13.365145";"['person' 'bird']"
"2024-12-31 16:09:13.397786";"['person' 'bird']"
"2024-12-31 16:09:13.428875";"['person' 'bird']"
"2024-12-31 16:09:13.464358";"['person' 'bird']"
"2024-12-31 16:09:13.495952";"['person' 'bird']"
"2024-12-31 16:09:13.529042";"['person' 'bird']"
"2024-12-31 16:09:13.565055";"['person' 'bird']"
"2024-12-31 16:09:13.596898";"['person' 'bird']"
"2024-12-31 16:09:13.628748";"['person' 'bird']"
"2024-12-31 16:09:13.665164";"['person' 'bird']"
"2024-12-31 16:09:13.696345";"['person' 'bird' 'remote']"
"2024-12-31 16:09:13.728288";"['person' 'remote' 'bird']"
"2024-12-31 16:09:13.764622";"['person' 'bird' 'remote']"
"2024-12-31 16:09:13.796450";"['person' 'bird']"
"2024-12-31 16:09:13.828978";"['person' 'bird']"
"2024-12-31 16:09:13.865905";"['person' 'bird' 'toilet']"
"2024-12-31 16:09:13.897448";"['person' 'bird']"
"2024-12-31 16:09:13.928865";"['person' 'bird']"
"2024-12-31 16:09:13.967707";"['person' 'bird']"
"2024-12-31 16:09:13.996499";"['person' 'bird']"
"2024-12-31 16:09:14.029198";"['person' 'bird']"
"2024-12-31 16:09:14.061208";"['person' 'bird']"
"2024-12-31 16:09:14.096933";"['person' 'bird']"
"2024-12-31 16:09:14.129796";"['person' 'bird']"
"2024-12-31 16:09:14.159922";"['person' 'bird' 'remote']"
"2024-12-31 16:09:14.196844";"['person' 'bird' 'remote']"
"2024-12-31 16:09:14.227938";"['person' 'bird']"
"2024-12-31 16:09:14.259945";"['person' 'bird']"
"2024-12-31 16:09:14.296856";"['person' 'bird']"
"2024-12-31 16:09:14.328323";"['person' 'bird']"
"2024-12-31 16:09:14.359830";"['person' 'bird']"
"2024-12-31 16:09:14.396615";"['person' 'bird']"
"2024-12-31 16:09:14.428829";"['person' 'bird']"
"2024-12-31 16:09:14.461341";"['person' 'bird']"
"2024-12-31 16:09:14.496921";"['person' 'bird']"
"2024-12-31 16:09:14.528980";"['person' 'bird']"
"2024-12-31 16:09:14.564683";"['person' 'bird']"
"2024-12-31 16:09:14.597467";"['person' 'bird']"
"2024-12-31 16:09:14.629480";"['person' 'bird']"
"2024-12-31 16:09:14.660846";"['person' 'bird']"
"2024-12-31 16:09:14.698505";"['person' 'bird']"
"2024-12-31 16:09:14.728816";"['person' 'bird']"
"2024-12-31 16:09:14.760717";"['person' 'bird']"
"2024-12-31 16:09:14.796439";"['person' 'bird']"
"2024-12-31 16:09:14.827369";"['person' 'bird']"
"2024-12-31 16:09:14.869933";"['person' 'bird']"
"2024-12-31 16:09:14.898573";"['person' 'bird']"
"2024-12-31 16:09:14.928691";"['person' 'bird']"
"2024-12-31 16:09:14.960846";"['person' 'bird']"
"2024-12-31 16:09:14.997119";"['person' 'bird']"
"2024-12-31 16:09:15.028962";"['person' 'bird']"
"2024-12-31 16:09:15.060967";"['person' 'bird']"
"2024-12-31 16:09:15.096619";"['person' 'bird']"
"2024-12-31 16:09:15.128942";"['person' 'bird']"
"2024-12-31 16:09:15.161467";"['person' 'bird']"
"2024-12-31 16:09:15.196565";"['person' 'bird']"
"2024-12-31 16:09:15.228065";"['person' 'bird']"
"2024-12-31 16:09:15.264458";"['person']"
"2024-12-31 16:09:15.297425";"['person' 'bird']"
"2024-12-31 16:09:15.329023";"['person' 'bird']"
"2024-12-31 16:09:15.360959";"['person' 'bird']"
"2024-12-31 16:09:15.397735";"['person' 'bird']"
"2024-12-31 16:09:15.428723";"['person' 'bird']"
"2024-12-31 16:09:15.460865";"['person' 'bird']"
"2024-12-31 16:09:15.496700";"['person' 'bird']"
"2024-12-31 16:09:15.529211";"['person' 'bird']"
"2024-12-31 16:09:15.561243";"['person' 'bird']"
"2024-12-31 16:09:15.598287";"['person' 'bird']"
"2024-12-31 16:09:15.642123";"['person' 'bird']"
"2024-12-31 16:09:15.669868";"['person' 'bird']"
"2024-12-31 16:09:15.694233";"['person' 'bird']"
"2024-12-31 16:09:15.726877";"['person' 'bird']"
"2024-12-31 16:09:15.759248";"['person' 'bird']"
"2024-12-31 16:09:15.795743";"['person' 'bird']"
"2024-12-31 16:09:15.826436";"['person' 'bird']"
"2024-12-31 16:09:15.859489";"['person' 'bird']"
"2024-12-31 16:09:15.896081";"['person' 'bird' 'toilet']"
"2024-12-31 16:09:15.935112";"['person' 'bird']"
"2024-12-31 16:09:15.962000";"['person' 'bird']"
"2024-12-31 16:09:15.996539";"['person' 'bird' 'toilet']"
"2024-12-31 16:09:16.029973";"['person' 'bird' 'toilet']"
"2024-12-31 16:09:16.061410";"['person' 'bird' 'toilet']"
"2024-12-31 16:09:16.097851";"['person' 'bird' 'surfboard' 'toilet']"
"2024-12-31 16:09:16.128884";"['person' 'bird' 'surfboard']"
"2024-12-31 16:09:16.160124";"['person' 'bird']"
"2024-12-31 16:09:16.196622";"['person' 'bird']"
"2024-12-31 16:09:16.228217";"['person' 'bird']"
"2024-12-31 16:09:16.260532";"['person' 'bird']"
"2024-12-31 16:09:16.296028";"['person' 'bird']"
"2024-12-31 16:09:16.327743";"['person' 'surfboard' 'bird']"
"2024-12-31 16:09:16.361166";"['person' 'bird' 'surfboard']"
"2024-12-31 16:09:16.396980";"['person' 'bird']"
"2024-12-31 16:09:16.428839";"['person' 'bird']"
"2024-12-31 16:09:16.460952";"['person' 'bird']"
"2024-12-31 16:09:16.496860";"['person' 'bird']"
"2024-12-31 16:09:16.528487";"['person' 'bird']"
"2024-12-31 16:09:16.562509";"['person' 'bird' 'toilet']"
"2024-12-31 16:09:16.597190";"['person' 'bird' 'toilet']"
"2024-12-31 16:09:16.629708";"['person' 'bird']"
"2024-12-31 16:09:16.662898";"['person' 'bird' 'toilet']"
"2024-12-31 16:09:16.697035";"['person' 'bird' 'toilet']"
"2024-12-31 16:09:16.729257";"['person' 'bird' 'toilet']"
"2024-12-31 16:09:16.762444";"['person' 'bird' 'toilet']"
"2024-12-31 16:09:16.796557";"['person' 'bird' 'toilet']"
"2024-12-31 16:09:16.829172";"['person' 'bird' 'toilet']"
"2024-12-31 16:09:16.861239";"['person' 'bird']"
"2024-12-31 16:09:16.897213";"['person' 'bird' 'toilet']"
"2024-12-31 16:09:16.928724";"['person' 'bird']"
"2024-12-31 16:09:16.960219";"['person' 'bird' 'toilet']"
"2024-12-31 16:09:16.996984";"['person' 'bird' 'toilet']"
"2024-12-31 16:09:17.027695";"['person' 'bird' 'toilet']"
"2024-12-31 16:09:17.059653";"['person' 'bird']"
"2024-12-31 16:09:17.096502";"['person' 'bird']"
"2024-12-31 16:09:17.128386";"['person' 'bird']"
"2024-12-31 16:09:17.159636";"['person' 'bird']"
"2024-12-31 16:09:17.198113";"['person' 'bird']"
"2024-12-31 16:09:17.228722";"['person' 'airplane' 'bird']"
"2024-12-31 16:09:17.260341";"['person' 'bird']"
"2024-12-31 16:09:17.296838";"['person' 'bird' 'toilet']"
"2024-12-31 16:09:17.334257";"['person' 'bird']"
"2024-12-31 16:09:17.360893";"['person' 'bird']"
"2024-12-31 16:09:17.397088";"['person' 'bird' 'toilet']"
"2024-12-31 16:09:17.429768";"['person' 'airplane' 'bird']"
"2024-12-31 16:09:17.461916";"['person' 'bird' 'toilet']"
"2024-12-31 16:09:17.498985";"['person' 'bird' 'toilet']"
"2024-12-31 16:09:17.529025";"['person' 'bird' 'toilet']"
"2024-12-31 16:09:17.560575";"['person' 'airplane']"
"2024-12-31 16:09:17.597195";"['person' 'airplane' 'bird']"
"2024-12-31 16:09:17.627619";"['person' 'bird']"
"2024-12-31 16:09:17.661961";"['person' 'bird']"
"2024-12-31 16:09:17.695904";"['person' 'bird']"
"2024-12-31 16:09:17.729587";"['person' 'bird']"
"2024-12-31 16:09:17.762318";"['person' 'bird']"
"2024-12-31 16:09:17.797400";"['person' 'bird']"
"2024-12-31 16:09:17.828862";"['person' 'bird']"
"2024-12-31 16:09:17.860243";"['person' 'bird']"
"2024-12-31 16:09:17.896037";"['person' 'bird']"
"2024-12-31 16:09:17.928614";"['person' 'bird']"
"2024-12-31 16:09:17.965116";"['person' 'bird']"
"2024-12-31 16:09:17.997228";"['person' 'bird']"
"2024-12-31 16:09:18.029504";"['person' 'bird']"
"2024-12-31 16:09:18.064323";"['person' 'bird']"
"2024-12-31 16:09:18.098475";"['person' 'bird']"
"2024-12-31 16:09:18.128323";"['person' 'bird']"
"2024-12-31 16:09:18.159478";"['person' 'bird']"
"2024-12-31 16:09:18.196221";"['person' 'bird']"
"2024-12-31 16:09:18.230996";"['person' 'bird']"
"2024-12-31 16:09:18.261154";"['person' 'bird']"
"2024-12-31 16:09:18.297128";"['person' 'bird']"
"2024-12-31 16:09:18.329415";"['person' 'bird']"
"2024-12-31 16:09:18.361015";"['person' 'bird']"
"2024-12-31 16:09:18.397054";"['person' 'bird']"
"2024-12-31 16:09:18.427875";"['person' 'bird']"
"2024-12-31 16:09:18.460829";"['person' 'bird']"
"2024-12-31 16:09:18.496504";"['person' 'bird' 'toilet']"
"2024-12-31 16:09:18.528619";"['person' 'bird']"
"2024-12-31 16:09:18.561048";"['person' 'bird']"
"2024-12-31 16:09:18.597248";"['person' 'bird']"
"2024-12-31 16:09:18.628405";"['person' 'bird']"
"2024-12-31 16:09:18.660083";"['person' 'bird']"
"2024-12-31 16:09:18.696562";"['person' 'bird']"
"2024-12-31 16:09:18.728856";"['person' 'bird']"
"2024-12-31 16:09:18.760158";"['person' 'bird']"
"2024-12-31 16:09:18.796823";"['person' 'bird']"
"2024-12-31 16:09:18.828796";"['person' 'bird']"
"2024-12-31 16:09:18.860939";"['person' 'airplane']"
"2024-12-31 16:09:18.897654";"['person' 'bird']"
"2024-12-31 16:09:18.928659";"['person' 'bird']"
"2024-12-31 16:09:18.960211";"['person' 'airplane']"
"2024-12-31 16:09:18.996541";"['person' 'bird']"
"2024-12-31 16:09:19.028115";"['person' 'bird']"
"2024-12-31 16:09:19.059993";"['person' 'bird']"
"2024-12-31 16:09:19.096677";"['person' 'bird']"
"2024-12-31 16:09:19.129387";"['person' 'bird']"
"2024-12-31 16:09:19.161205";"['person' 'bird']"
"2024-12-31 16:09:19.204110";"['person' 'bird']"
"2024-12-31 16:09:19.229983";"['person' 'bird']"
"2024-12-31 16:09:19.260687";"['person' 'bird']"
"2024-12-31 16:09:19.297232";"['person' 'bird']"
"2024-12-31 16:09:19.327400";"['person' 'bird']"
"2024-12-31 16:09:19.360081";"['person' 'bird']"
"2024-12-31 16:09:19.396363";"['person' 'bird']"
"2024-12-31 16:09:19.428626";"['person' 'bird']"
"2024-12-31 16:09:19.460709";"['person' 'bird']"
"2024-12-31 16:09:19.495967";"['person' 'bird']"
"2024-12-31 16:09:19.528493";"['person' 'bird']"
"2024-12-31 16:09:19.561528";"['person' 'bird']"
"2024-12-31 16:09:19.598529";"['person' 'bird']"
"2024-12-31 16:09:19.627708";"['person' 'bird']"
"2024-12-31 16:09:19.660393";"['person' 'bird' 'toilet']"
"2024-12-31 16:09:19.696064";"['person' 'bird']"
"2024-12-31 16:09:19.727675";"['person' 'bird']"
"2024-12-31 16:09:19.760486";"['person' 'bird']"
"2024-12-31 16:09:19.802452";"['person' 'bird']"
"2024-12-31 16:09:19.828335";"['person' 'bird']"
"2024-12-31 16:09:19.860502";"['person' 'bird']"
"2024-12-31 16:09:19.896743";"['person' 'bird']"
"2024-12-31 16:09:19.928588";"['person' 'airplane']"
"2024-12-31 16:09:19.959944";"['person' 'bird']"
"2024-12-31 16:09:19.996489";"['person' 'bird']"
"2024-12-31 16:09:20.027879";"['person' 'bird']"
"2024-12-31 16:09:20.060561";"['person' 'bird']"
"2024-12-31 16:09:20.096565";"['person' 'bird']"
"2024-12-31 16:09:20.127870";"['person' 'bird']"
"2024-12-31 16:09:20.159621";"['person' 'bird']"
"2024-12-31 16:09:20.195967";"['person' 'bird' 'toilet']"
"2024-12-31 16:09:20.227204";"['person' 'bird' 'toilet']"
"2024-12-31 16:09:20.259316";"['person' 'bird']"
"2024-12-31 16:09:20.296370";"['person' 'bird']"
"2024-12-31 16:09:20.328113";"['person' 'bird']"
"2024-12-31 16:09:20.361029";"['person' 'bird']"
"2024-12-31 16:09:20.399551";"['person' 'bird']"
"2024-12-31 16:09:20.427021";"['person' 'bird']"
"2024-12-31 16:09:20.466968";"['person' 'bird']"
"2024-12-31 16:09:20.496437";"['person' 'bird']"
"2024-12-31 16:09:20.528582";"['person' 'bird']"
"2024-12-31 16:09:20.560686";"['person' 'bird']"
"2024-12-31 16:09:20.598407";"['person' 'bird']"
"2024-12-31 16:09:20.628377";"['person' 'bird']"
"2024-12-31 16:09:20.660719";"['person' 'bird']"
"2024-12-31 16:09:20.696436";"['person' 'bird']"
"2024-12-31 16:09:20.728841";"['person' 'bird']"
"2024-12-31 16:09:20.760617";"['person' 'bird']"
"2024-12-31 16:09:20.796360";"['person' 'bird']"
"2024-12-31 16:09:20.828818";"['person' 'bird']"
"2024-12-31 16:09:20.860674";"['person' 'bird']"
"2024-12-31 16:09:20.897025";"['person' 'bird']"
"2024-12-31 16:09:20.928643";"['person' 'bird' 'toilet']"
"2024-12-31 16:09:20.960050";"['person' 'bird' 'toilet']"
"2024-12-31 16:09:20.997098";"['person' 'bird']"
"2024-12-31 16:09:21.027962";"['person' 'bird']"
"2024-12-31 16:09:21.059574";"['person' 'bird']"
"2024-12-31 16:09:21.096358";"['person' 'bird']"
"2024-12-31 16:09:21.128646";"['person' 'bird']"
"2024-12-31 16:09:21.161547";"['person' 'bird']"
"2024-12-31 16:09:21.196352";"['person' 'bird']"
"2024-12-31 16:09:21.228680";"['person' 'airplane']"
"2024-12-31 16:09:21.260373";"['person' 'bird']"
"2024-12-31 16:09:21.296175";"['person' 'airplane' 'bird']"
"2024-12-31 16:09:21.327913";"['person' 'bird' 'toilet']"
"2024-12-31 16:09:21.359912";"['person' 'airplane']"
"2024-12-31 16:09:21.398131";"['person' 'bird']"
"2024-12-31 16:09:21.428838";"['person' 'airplane' 'bird']"
"2024-12-31 16:09:21.460531";"['person' 'airplane']"
"2024-12-31 16:09:21.497393";"['person' 'airplane']"
